sample_id,scene_path,archive,target_type,target_id,target_class_name,moment_mode,timestamp,target_x,target_y,target_z,target_velocity,n_neighbors_found,nearest_type,nearest_id,nearest_class,nearest_dist,status
2149,0240_20231122_102334,imptc_set_05.tar.gz,vrus,004,person,middle,1700648636720011,-1.4190229236431486,-1.2825176236175313,1.594678724972868,5.783983903026806,15,vehicles,1031,car,1.014091,ok
2150,0240_20231122_102334,imptc_set_05.tar.gz,vrus,005,person,middle,1700648637399999,1.4432828776995492,4.271633817824156,1.649344996212209,5.384456310331153,15,vrus,006,person,0.59033,ok
2152,0240_20231122_102334,imptc_set_05.tar.gz,vrus,008,person,middle,1700648634079987,6.227147718334045,8.198842188606847,1.6153096427288305,5.9967203878748405,15,vrus,005,person,1.826908,ok
2153,0240_20231122_102334,imptc_set_05.tar.gz,vrus,009,person,middle,1700648651600014,11.157090933699733,16.280582874185345,1.7354493707907972,0.5099971097806887,13,vehicles,1021,car,13.141348,ok
2155,0241_20231122_103034,imptc_set_05.tar.gz,vrus,000,person,middle,1700649065800029,-0.9852972089182596,-1.549541673300855,1.6413057499343147,0.03260832763913571,15,vrus,010,person,1.280726,ok
2156,0241_20231122_103034,imptc_set_05.tar.gz,vrus,001,person,middle,1700649064560005,-1.1620932883597812,0.3290241179085924,1.7241076121740826,0.12038924586982823,15,vrus,010,person,1.634943,ok
2157,0241_20231122_103034,imptc_set_05.tar.gz,vrus,003,person,middle,1700649062880017,-5.005900465087344,4.090655339574443,1.6412429247239027,0.1285044053412245,15,vrus,004,person,0.471296,ok
2158,0241_20231122_103034,imptc_set_05.tar.gz,vrus,004,person,middle,1700649056800029,-4.833588455001405,3.7099705524293776,1.7286467268788022,0.08045397840311287,15,vrus,003,person,0.411982,ok
2159,0241_20231122_103034,imptc_set_05.tar.gz,vrus,005,person,middle,1700649070800029,16.023385772166165,15.173886754968283,1.7057584225530928,0.11128634848271014,15,vehicles,1059,car,6.48153,ok
2160,0241_20231122_103034,imptc_set_05.tar.gz,vrus,006,person,middle,1700649058519996,-2.3889316095257014,1.7611061154925443,1.5945469383439541,0.013735138152224992,15,vrus,001,person,1.6954,ok
2161,0241_20231122_103034,imptc_set_05.tar.gz,vrus,007,person,middle,1700649074960035,-2.3692502484773406,1.8016786028940324,1.6194517694058772,0.6137450213853112,13,vrus,001,person,1.845756,ok
2162,0241_20231122_103034,imptc_set_05.tar.gz,vrus,008,person,middle,1700649080800029,1.0279469019896144,7.965404668029372,1.5811404201517076,5.0123725953496505,15,vrus,003,person,1.131049,ok
2163,0241_20231122_103034,imptc_set_05.tar.gz,vrus,009,person,middle,1700649106199984,22.2850454962046,10.1977143068254,1.705787679286894,5.778840472574334,12,vehicles,1049,car,8.759801,ok
2164,0241_20231122_103034,imptc_set_05.tar.gz,vrus,010,person,middle,1700649064920026,-2.1347861677345095,-0.9873732721157725,1.3862154041476191,0.029789300203849435,15,vrus,000,person,1.286697,ok
2165,0241_20231122_103034,imptc_set_05.tar.gz,vrus,011,person,middle,1700649116320011,19.76673888832629,12.69153062430476,1.6693219754653734,5.865886588395164,11,vehicles,1043,car,6.407694,ok
2167,0242_20231122_103445,imptc_set_05.tar.gz,vrus,000,person,middle,1700649314000000,1.1199172950979885,-4.6768277970325745,1.6400288237985927,5.444768991756444,9,vrus,003,person,0.241048,ok
2168,0242_20231122_103445,imptc_set_05.tar.gz,vrus,001,person,middle,1700649295560005,1.9165983367919313,-4.35826803986046,1.6487963529050211,5.775125283002657,14,vehicles,1026,car,7.257387,ok
2169,0242_20231122_103445,imptc_set_05.tar.gz,vrus,002,person,middle,1700649317680002,4.407160259403893,-8.86444215672091,1.859181899540804,5.013176011255629,8,vrus,000,person,1.276724,ok
2170,0242_20231122_103445,imptc_set_05.tar.gz,vrus,003,person,middle,1700649314920026,2.5783050047170053,-5.486267946976236,1.7493859849087987,5.433593989466485,8,vrus,000,person,0.173821,ok
2173,0243_20231122_110054,imptc_set_05.tar.gz,vrus,000,person,middle,1700650874760020,9.266096014228657,13.38942260201318,1.578013404719783,5.27275500003382,4,vrus,001,bicycle,9.068489,ok
2176,0244_20231122_110225,imptc_set_05.tar.gz,vrus,000,person,middle,1700650983640023,0.6590992648215014,-2.8744710110694207,1.6808870633551334,0.04652399405237359,8,vehicles,1033,car,15.217818,ok
2178,0244_20231122_110225,imptc_set_05.tar.gz,vrus,002,person,middle,1700650996960035,-5.670095041029192,-4.7975264196066405,1.5947267475308637,4.994329188483438,11,vrus,000,person,6.591545,ok
2180,0245_20231122_110357,imptc_set_05.tar.gz,vrus,000,person,middle,1700651080359990,7.767111914781398,-10.903372143853323,1.787472224366768,0.28815477081848984,11,vrus,001,person,13.338663,ok
2181,0245_20231122_110357,imptc_set_05.tar.gz,vrus,001,person,middle,1700651093480017,-2.9034055105076444,2.7718882323931586,1.6973838033637987,0.1050500783263636,10,vrus,000,person,7.278756,ok
2182,0245_20231122_110357,imptc_set_05.tar.gz,vrus,002,person,middle,1700651090079987,15.872562804764991,13.431469428244435,1.697482492978641,5.734817764327047,10,vrus,003,person,0.454324,ok
2183,0245_20231122_110357,imptc_set_05.tar.gz,vrus,003,person,middle,1700651096359990,8.181770409924463,18.495085837423716,1.7964466668349657,5.413861762529782,10,vrus,002,person,0.391068,ok
2184,0245_20231122_110357,imptc_set_05.tar.gz,vrus,004,person,middle,1700651061800029,-5.353308637101916,-5.775349759271027,1.6118910918148688,4.143016632181822,13,vrus,005,person,0.392116,ok
2185,0245_20231122_110357,imptc_set_05.tar.gz,vrus,005,person,middle,1700651053440008,-3.302291742935752,1.604976293817378,1.7441430615464124,4.556871233237931,5,vrus,004,person,0.135974,ok
2188,0246_20231122_110701,imptc_set_05.tar.gz,vrus,000,person,middle,1700651239960035,6.269706171043388,10.804100973100082,1.6334879341666741,5.700284117976187,6,vrus,001,scooter,6.715054,ok
2190,0247_20231122_110923,imptc_set_05.tar.gz,vrus,000,person,middle,1700651374320011,11.71397897762505,15.89375009567102,1.8349994693637877,3.769294300298827,9,vehicles,1026,car,0.285401,ok
2191,0247_20231122_110923,imptc_set_05.tar.gz,vrus,001,person,middle,1700651369760020,17.7666782790602,12.014373547548583,1.8023858518610132,6.713857322272732,12,vehicles,1026,car,1.175213,ok
2192,0248_20231122_110958,imptc_set_05.tar.gz,vrus,000,person,middle,1700651441960035,-2.663010520164651,1.9245201630265205,1.7052949787065705,0.06778304005362099,15,vrus,001,person,0.453184,ok
2193,0248_20231122_110958,imptc_set_05.tar.gz,vrus,001,person,middle,1700651443160005,-2.218102954868369,1.993387366094608,1.7415095896521469,0.07089821162587871,15,vrus,000,person,0.462865,ok
2194,0248_20231122_110958,imptc_set_05.tar.gz,vrus,002,person,middle,1700651446880017,39.07895492539216,26.32282898331307,1.623207866627802,0.03227578505163184,15,vehicles,1041,car,13.42664,ok
2195,0248_20231122_110958,imptc_set_05.tar.gz,vrus,003,person,middle,1700651453280002,-2.5579922547838745,2.552066646243542,1.6853508073040224,0.08559734843329841,15,vrus,000,person,0.662412,ok
2196,0248_20231122_110958,imptc_set_05.tar.gz,vrus,004,person,middle,1700651448359990,16.41138823002186,13.791389887836619,1.698029241391705,6.073333281945972,15,vrus,009,person,0.636759,ok
2197,0248_20231122_110958,imptc_set_05.tar.gz,vrus,006,person,middle,1700651456800029,9.097114257602323,17.46500189001369,1.677893109545898,5.0765157097068405,15,vehicles,1016,car,6.70799,ok
2198,0248_20231122_110958,imptc_set_05.tar.gz,vrus,007,person,middle,1700651443720011,10.646623275995587,16.442110407883895,1.6595351821925877,5.055847100623999,15,vrus,004,person,0.552335,ok
2199,0248_20231122_110958,imptc_set_05.tar.gz,vrus,008,person,middle,1700651415000000,6.245649662006404,12.087553856655722,1.7382246842914488,4.49212169960241,10,vehicles,1043,car,0.858708,ok
2200,0248_20231122_110958,imptc_set_05.tar.gz,vrus,009,person,middle,1700651442160005,7.674233131355229,17.914751923753514,1.6039162500157764,5.1277106001919295,15,vrus,004,person,0.727643,ok
2201,0248_20231122_110958,imptc_set_05.tar.gz,vrus,010,person,middle,1700651426280002,11.728535750717965,12.944607518648445,1.76952764883034,6.005565286675122,15,vehicles,1039,car,1.519775,ok
2202,0248_20231122_110958,imptc_set_05.tar.gz,vrus,011,person,middle,1700651409239993,-1.565738295675843,-0.0607275050221581,1.6705191268231667,5.135766703678548,7,vrus,018,person,8.207227,ok
2203,0248_20231122_110958,imptc_set_05.tar.gz,vrus,012,person,middle,1700651435119996,30.507724808480944,6.7479946054801605,1.7163533631860635,4.669138695153968,13,vehicles,1026,car,15.00398,ok
2204,0248_20231122_110958,imptc_set_05.tar.gz,vrus,013,person,middle,1700651418480017,4.194985882728414,7.977868245014384,1.598723396503196,3.5517908160384106,11,vehicles,1043,car,0.680802,ok
2205,0248_20231122_110958,imptc_set_05.tar.gz,vrus,014,person,middle,1700651408640023,-8.167277461470348,-8.753440093496279,1.5917291767812662,5.5730920512946645,7,vrus,017,person,0.861073,ok
2206,0248_20231122_110958,imptc_set_05.tar.gz,vrus,015,person,middle,1700651425039978,-5.0729662085685305,2.8785611325458618,1.9550271285087286,4.271416256043468,15,vehicles,1043,car,0.833428,ok
2207,0248_20231122_110958,imptc_set_05.tar.gz,vrus,016,person,middle,1700651426960035,11.248199227400223,12.584063868638163,1.711138917327469,5.935531451757733,15,vehicles,1039,car,0.944931,ok
2208,0248_20231122_110958,imptc_set_05.tar.gz,vrus,017,person,middle,1700651407440008,-8.1442657393997,-9.638413009358173,1.8073498742921097,3.0492797822079742,7,vrus,005,person,0.399863,ok
2209,0248_20231122_110958,imptc_set_05.tar.gz,vrus,018,person,middle,1700651408720011,-6.504544255866289,-7.444791612535349,1.835720117805611,4.470808797318219,7,vrus,005,person,1.034477,ok
2210,0249_20231122_111130,imptc_set_05.tar.gz,vrus,000,person,middle,1700651506560005,39.07731194326958,26.31741095986748,1.6238594970094387,0.031417613021408386,11,vrus,002,person,25.052679,ok
2211,0249_20231122_111130,imptc_set_05.tar.gz,vrus,001,person,middle,1700651503920026,12.115547003481602,14.956026532245954,1.7481925958419366,5.658249228275039,13,vrus,002,person,0.508861,ok
2212,0249_20231122_111130,imptc_set_05.tar.gz,vrus,002,person,middle,1700651500960035,7.780804128717752,12.460546263792105,1.7439487228757096,5.9635582775470315,12,vrus,001,person,0.571346,ok
2213,0249_20231122_111130,imptc_set_05.tar.gz,vrus,003,person,middle,1700651500280002,5.991192569093882,8.407376068557333,1.6978154546359412,5.595811950629889,12,vrus,004,person,0.650249,ok
2214,0249_20231122_111130,imptc_set_05.tar.gz,vrus,004,person,middle,1700651497760020,8.761176070936088,11.433885501713856,1.126949549590264,5.102996376412104,11,vrus,003,person,0.896263,ok
2215,0249_20231122_111130,imptc_set_05.tar.gz,vrus,006,person,middle,1700651508480017,-3.9871467782339227,-3.1496963889965004,1.0884544116786592,5.711011326672476,12,vrus,003,person,1.561054,ok
2216,0250_20231122_111304,imptc_set_05.tar.gz,vrus,000,person,middle,1700651622119996,0.6820757716712,-2.4130737202639607,1.5230153062834453,0.19901599469163153,8,vrus,001,person,2.865001,ok
2217,0250_20231122_111304,imptc_set_05.tar.gz,vrus,001,person,middle,1700651621880017,-0.885139772504587,-4.8135461129865105,1.67979677448372,0.02679366772747253,8,vrus,000,person,2.871685,ok
2218,0250_20231122_111304,imptc_set_05.tar.gz,vrus,002,person,middle,1700651597800029,1.2694251582975555,6.377307311880007,1.6989094048896196,6.840338254866419,5,vrus,000,person,6.921702,ok
2219,0250_20231122_111304,imptc_set_05.tar.gz,vrus,003,person,middle,1700651611880017,13.414471077089095,-11.665712686147545,1.7403567762747911,4.14542340827304,8,vrus,000,person,15.099859,ok
2221,0251_20231122_111930,imptc_set_05.tar.gz,vrus,000,person,middle,1700652039680002,-4.644334164605029,2.8980302004338725,1.595237865877188,3.7491324840087685,3,vrus,004,person,0.523588,ok
2222,0251_20231122_111930,imptc_set_05.tar.gz,vrus,001,person,middle,1700651992760020,-1.7234642682285954,0.7755896581482934,1.6161692663342022,4.415882603704612,3,vehicles,1008,car,8.079687,ok
2223,0251_20231122_111930,imptc_set_05.tar.gz,vrus,002,person,middle,1700652016239993,-0.4524059929145897,-0.9572957491908329,1.6673482891679856,5.614209749417338,4,vehicles,1037,car,18.136103,ok
2224,0251_20231122_111930,imptc_set_05.tar.gz,vrus,003,person,middle,1700652051600014,31.09621432541068,11.149512559335523,1.7528095980086866,6.250903512742327,7,vehicles,1055,car,17.120634,ok
2225,0251_20231122_111930,imptc_set_05.tar.gz,vrus,004,person,middle,1700652043160005,-2.4658840959084327,0.29511698841997425,1.8337426512803217,3.320662648729786,4,vrus,000,person,0.709031,ok
2226,0252_20231122_112154,imptc_set_05.tar.gz,vrus,001,person,middle,1700652131720011,-2.5089156023869497,2.552074292110915,1.6160817202867226,0.11513469818121337,5,vrus,003,person,17.587889,ok
2227,0252_20231122_112154,imptc_set_05.tar.gz,vrus,002,person,middle,1700652188039978,11.534313070597914,15.89632994895909,1.5436883125895637,4.949351834680027,1,vrus,000,person,33.183348,ok
2228,0252_20231122_112154,imptc_set_05.tar.gz,vrus,003,person,middle,1700652128840008,5.620570058949287,-7.133921609155483,1.7053505078688738,7.022486759730193,4,vrus,001,person,12.647069,ok
2230,0253_20231122_112449,imptc_set_05.tar.gz,vrus,001,person,middle,1700652309760020,9.771788375930795,16.000474230844038,1.6264572362798628,0.5405849497237751,7,vrus,000,person,0.517795,ok
2231,0253_20231122_112449,imptc_set_05.tar.gz,vrus,002,person,middle,1700652309359990,-0.7949110786058551,0.8398245344005792,1.5881309977698261,0.18126908733022712,7,vrus,003,motorcycle,13.725858,ok
2236,0254_20231122_113201,imptc_set_05.tar.gz,vrus,002,person,middle,1700652799640023,23.30956262499337,10.532848610526505,1.7592820214493379,3.8239204560716837,12,vehicles,1099,car,2.56675,ok
2237,0254_20231122_113201,imptc_set_05.tar.gz,vrus,003,person,middle,1700652750760020,-3.041876063938261,1.9214508186122097,1.691654984107624,0.3936423518715934,11,vehicles,1099,car,0.431265,ok
2238,0254_20231122_113201,imptc_set_05.tar.gz,vrus,005,person,middle,1700652845840008,-0.8767885231809306,1.3679249653489873,1.7749029732973716,0.8793233768583986,15,vehicles,1096,car,1.339275,ok
2239,0254_20231122_113201,imptc_set_05.tar.gz,vrus,006,person,middle,1700652827119996,5.696249989458054,-7.562603522067673,1.7697375452932766,5.403567925370521,12,vrus,005,person,11.080115,ok
2240,0254_20231122_113201,imptc_set_05.tar.gz,vrus,007,person,middle,1700652747039978,-2.6553005749206853,1.2411092657202127,1.5116569656189125,0.008877002698503314,11,vehicles,1099,car,0.387205,ok
2241,0254_20231122_113201,imptc_set_05.tar.gz,vrus,008,person,middle,1700652769560005,6.517312575971501,9.98417566251446,1.56884227845276,5.328901335274323,10,vehicles,1090,car,0.513175,ok
2242,0254_20231122_113201,imptc_set_05.tar.gz,vrus,009,person,middle,1700652742480017,11.179890008763056,14.717798822373203,1.8152856747411537,0.14289272735122455,8,vehicles,1002,car,7.269308,ok
2243,0254_20231122_113201,imptc_set_05.tar.gz,vrus,011,person,middle,1700652759039978,10.06102924415248,15.601852275952364,1.7683640121740736,0.22979225434946327,11,vrus,008,person,0.95637,ok
2244,0254_20231122_113201,imptc_set_05.tar.gz,vrus,012,person,middle,1700652898280002,-2.4766529669580337,1.0717789749603859,1.6680371300847714,6.365968655068646,10,vehicles,1082,car,5.334501,ok
2245,0254_20231122_113201,imptc_set_05.tar.gz,vrus,013,person,middle,1700652789920026,16.430524434170596,14.722327399829252,1.5992082468026505,0.4014246581771998,13,vrus,002,person,2.141244,ok
2247,0254_20231122_113201,imptc_set_05.tar.gz,vrus,015,person,middle,1700652781359990,-1.9089755214314128,-3.7431236132964374,1.5739775816924506,4.617352626218981,14,vrus,008,person,1.23813,ok
2248,0254_20231122_113201,imptc_set_05.tar.gz,vrus,016,person,middle,1700652780640023,15.457251812408751,14.687635047514707,1.5203377519633485,1.8986592800578355,14,vrus,013,person,0.473207,ok
2249,0254_20231122_113201,imptc_set_05.tar.gz,vrus,017,person,middle,1700652778920026,-2.4159026183533983,-1.061800810752587,1.7648569708810518,4.9225948968246005,15,vehicles,1090,car,1.416685,ok
2250,0254_20231122_113201,imptc_set_05.tar.gz,vrus,018,person,middle,1700652772720011,4.777542341812814,5.937603779505074,1.791209724812117,5.235266929229556,13,vrus,008,person,0.768891,ok
2251,0254_20231122_113201,imptc_set_05.tar.gz,vrus,019,person,middle,1700652760079987,12.825262267338058,14.737171803515798,1.7362650017115948,3.8303860074682796,10,vehicles,1090,car,0.062911,ok
2254,0255_20231122_113702,imptc_set_05.tar.gz,vrus,000,person,middle,1700653060239993,8.813950447230496,-10.789171102975013,1.8176439991750062,0.033238571969867965,10,vehicles,1008,car,7.235903,ok
2255,0255_20231122_113702,imptc_set_05.tar.gz,vrus,002,person,middle,1700653076160005,-2.178062201818097,2.11903734591132,1.6876696880298296,0.5272979969653908,11,vehicles,1037,car,3.680066,ok
2256,0255_20231122_113702,imptc_set_05.tar.gz,vrus,003,person,middle,1700653084640023,-1.9927490928239948,-2.06967465261685,1.742967979843675,6.259992654699481,9,vrus,002,person,4.272074,ok
2258,0256_20231122_113938,imptc_set_05.tar.gz,vrus,000,person,middle,1700653206239993,-2.8615049592503654,2.6207026771066473,1.8151328009373862,0.0424497011028298,4,vehicles,1007,car,15.62222,ok
2259,0256_20231122_113938,imptc_set_05.tar.gz,vrus,001,person,middle,1700653220119996,4.9115652566311,7.616012128023545,1.6833843882024193,5.528103397207029,6,vehicles,1021,car,5.886113,ok
2260,0256_20231122_113938,imptc_set_05.tar.gz,vrus,002,person,middle,1700653190960035,-0.9019358671023372,-0.3343081462494939,1.7950134880339814,5.953955575624463,5,vrus,000,person,11.155382,ok
2262,0257_20231122_114328,imptc_set_05.tar.gz,vrus,001,person,middle,1700653513800029,0.8678481537036663,-3.5731995326248693,1.5989180934748213,0.100155447628765,10,vrus,008,person,0.606754,ok
2263,0257_20231122_114328,imptc_set_05.tar.gz,vrus,002,person,middle,1700653451840008,10.54401400525059,15.964118243961764,1.7019423243866307,0.01894628228647875,5,vehicles,1005,car,14.766602,ok
2264,0257_20231122_114328,imptc_set_05.tar.gz,vrus,004,person,middle,1700653488280002,3.7501535579336727,6.3857918022309175,1.6830486320623261,5.631456234434164,6,vehicles,1052,car,9.573111,ok
2265,0257_20231122_114328,imptc_set_05.tar.gz,vrus,005,person,middle,1700653517039978,-0.8094482584880298,-2.7968161203310853,1.7035269120658985,5.585145465554411,8,vrus,001,person,1.853533,ok
2266,0257_20231122_114328,imptc_set_05.tar.gz,vrus,006,person,middle,1700653479039978,3.0791838703894245,22.292436633642268,1.5493554893611075,4.775804139103818,6,vrus,000,person,0.757178,ok
2267,0257_20231122_114328,imptc_set_05.tar.gz,vrus,007,person,middle,1700653428840008,13.590209804675812,-12.665475446702562,1.7020978267836964,4.439721125581443,9,vehicles,1063,car,6.840791,ok
2268,0257_20231122_114328,imptc_set_05.tar.gz,vrus,008,person,middle,1700653504359990,-5.4135429775377135,-4.638788205450444,1.46595154030329,3.7852711832323327,6,vrus,001,person,6.298267,ok
2269,0257_20231122_114328,imptc_set_05.tar.gz,vrus,009,person,middle,1700653460280002,12.721644763844376,-11.574392723712503,1.7152862049013264,4.693015212533096,5,vehicles,1022,car,8.289159,ok
2270,0257_20231122_114328,imptc_set_05.tar.gz,vrus,010,person,middle,1700653420199984,14.164722918595762,-12.026048633556071,1.7337377416205229,4.870831100880218,9,vrus,007,person,9.599894,ok
2271,0257_20231122_114328,imptc_set_05.tar.gz,vrus,011,person,middle,1700653482560005,7.548426082192515,17.12146886846857,1.919208091599928,3.3757440482385475,5,vrus,006,person,2.461492,ok
2273,0258_20231122_115021,imptc_set_05.tar.gz,vrus,001,person,middle,1700653875399999,14.053870900651148,15.075210269457369,1.7137273623852314,6.900447592745231,9,vehicles,1010,car,8.658954,ok
2274,0258_20231122_115021,imptc_set_05.tar.gz,vrus,002,person,middle,1700653830480017,-4.365175104053851,2.4176259929097386,1.6861821529355938,5.156163896464046,7,vehicles,1042,car,11.515365,ok
2276,0259_20231122_115206,imptc_set_05.tar.gz,vrus,000,person,middle,1700653958440008,13.891264499276437,15.403911653744624,1.7223022791520313,4.448299970708087,11,vrus,003,person,3.172234,ok
2277,0259_20231122_115206,imptc_set_05.tar.gz,vrus,001,person,middle,1700653963359990,5.784435952328841,-7.864358095860156,1.7607094999270805,5.813308267381073,11,vehicles,1003,car,18.508771,ok
2278,0259_20231122_115206,imptc_set_05.tar.gz,vrus,002,person,middle,1700653957079987,14.741855205870726,13.935451585791004,1.6926094869972024,5.457184133401898,12,vrus,000,person,0.770018,ok
2279,0259_20231122_115206,imptc_set_05.tar.gz,vrus,003,person,middle,1700653969480017,10.12514955135779,15.937833792894343,1.6760500323357794,0.13891590574233637,15,vrus,000,person,1.424907,ok
2280,0259_20231122_115206,imptc_set_05.tar.gz,vrus,004,person,middle,1700653944320011,26.891935213368715,8.341669078911615,1.739355901004223,0.06554491842419194,6,vrus,000,person,1.714211,ok
2283,0260_20231122_115433,imptc_set_05.tar.gz,vrus,000,person,middle,1700654133640023,16.769671311732008,15.389909703970243,1.7187195955922125,0.024302716938975035,9,vrus,007,person,1.992102,ok
2284,0260_20231122_115433,imptc_set_05.tar.gz,vrus,001,person,middle,1700654104079987,-2.952252572503074,2.089236905370395,1.6669677204016473,0.012377957195294552,5,vehicles,1075,truck,11.376307,ok
2285,0260_20231122_115433,imptc_set_05.tar.gz,vrus,002,person,middle,1700654150560005,0.5329217782119303,-4.492829620741144,1.7119674848108573,0.29258705372807897,15,vrus,004,person,0.660912,ok
2286,0260_20231122_115433,imptc_set_05.tar.gz,vrus,005,person,middle,1700654154519996,27.43028804182136,5.491279072225543,1.7273526086863848,5.673579968572088,15,vrus,000,person,1.876805,ok
2287,0260_20231122_115433,imptc_set_05.tar.gz,vrus,006,person,middle,1700654179039978,25.004763378551228,10.153899792109616,1.6782596739352849,5.45479608246847,7,vehicles,1081,car,9.446163,ok
2288,0260_20231122_115433,imptc_set_05.tar.gz,vrus,007,person,middle,1700654135760020,16.75264911637581,17.340448351517857,1.8614970070663779,0.26398438772872546,9,vrus,000,person,1.929209,ok
2289,0261_20231122_115648,imptc_set_05.tar.gz,vrus,000,person,middle,1700654253720011,-0.8517291148120927,1.7573993755412207,1.7546675462651926,0.03340206982776488,8,vrus,005,person,13.179924,ok
2290,0261_20231122_115648,imptc_set_05.tar.gz,vrus,001,person,middle,1700654272920026,9.8768058478971,16.967355114559965,1.7035109458231965,0.15234347277130983,6,vrus,009,stroller,8.720465,ok
2291,0261_20231122_115648,imptc_set_05.tar.gz,vrus,002,person,middle,1700654299480017,16.004038866622196,15.544315810811693,1.7219144768885344,0.089911053956728,3,vehicles,1049,car,20.298576,ok
2292,0261_20231122_115648,imptc_set_05.tar.gz,vrus,004,person,middle,1700654228880017,16.298314798116724,13.246928849674307,1.7458817536053997,4.92161915651684,11,vehicles,1065,truck,4.729497,ok
2293,0261_20231122_115648,imptc_set_05.tar.gz,vrus,005,person,middle,1700654244119996,-2.6197655295963624,1.1320197758882544,1.6466490188065264,2.6165143592678444,9,vrus,008,person,0.724301,ok
2294,0261_20231122_115648,imptc_set_05.tar.gz,vrus,006,person,middle,1700654274280002,31.130661067167416,10.554472000529309,1.7379943291400244,4.832559657453198,6,vehicles,1073,car,11.146199,ok
2295,0261_20231122_115648,imptc_set_05.tar.gz,vrus,008,person,middle,1700654242800029,-2.091655132314679,-0.5811950402159863,1.6011484187023952,3.044865377277457,12,vrus,005,person,0.903378,ok
2297,0261_20231122_115648,imptc_set_05.tar.gz,vrus,010,person,middle,1700654238640023,0.9007974718478337,23.738637560450726,1.4444122232745686,3.9692890504688094,13,vrus,001,person,0.506452,ok
2298,0261_20231122_115648,imptc_set_05.tar.gz,vrus,011,person,middle,1700654284199984,7.881886263934638,13.474222188177615,1.6530772192318741,5.504414642091735,7,vrus,001,person,0.843028,ok
2299,0262_20231122_120009,imptc_set_05.tar.gz,vrus,000,person,middle,1700654454119996,-1.2981530370014458,0.6527415326591066,1.6549184572683844,0.3345007624826623,9,vrus,002,person,0.238274,ok
2300,0262_20231122_120009,imptc_set_05.tar.gz,vrus,001,person,middle,1700654449119996,-2.7287145874558476,2.5248760689928846,1.7289251805972723,0.01528364762569298,10,vrus,002,person,2.393403,ok
2301,0262_20231122_120009,imptc_set_05.tar.gz,vrus,002,person,middle,1700654445160005,-1.9090436641954505,0.25284498039556974,1.4698616898262353,0.0751771696709602,8,vrus,000,person,0.369935,ok
2302,0262_20231122_120009,imptc_set_05.tar.gz,vrus,003,person,middle,1700654463239993,-2.968102622882854,2.3168715052846083,1.677592923323557,0.01683475631877197,9,vrus,001,person,0.283177,ok
2303,0262_20231122_120009,imptc_set_05.tar.gz,vrus,004,person,middle,1700654498760020,25.338468991346318,7.935360966708321,1.7487743581331459,0.4739259765144063,7,vrus,008,person,11.923718,ok
2304,0262_20231122_120009,imptc_set_05.tar.gz,vrus,005,person,middle,1700654454280002,22.021544390064022,11.069877054504188,1.7628245083987082,4.990085217442774,9,vrus,010,person,14.108378,ok
2305,0262_20231122_120009,imptc_set_05.tar.gz,vrus,007,person,middle,1700654505239993,11.147951064528167,16.28039961787999,1.7696638997503182,0.04867753401916205,7,vehicles,1052,car,7.53196,ok
2306,0262_20231122_120009,imptc_set_05.tar.gz,vrus,008,person,middle,1700654506039978,22.591922306628458,11.30634526193056,1.7418451213165065,6.101451224878309,8,vrus,004,person,2.160592,ok
2307,0262_20231122_120009,imptc_set_05.tar.gz,vrus,009,person,middle,1700654460039978,-0.0476924772254252,-3.7801347114939063,1.6228445022453422,4.781704863004115,10,vrus,006,person,2.78071,ok
2308,0262_20231122_120009,imptc_set_05.tar.gz,vrus,011,person,middle,1700654427720011,35.8000323935516,15.26983887836472,1.6221037628051072,5.919073093571475,11,vehicles,1073,truck,12.368496,ok
2309,0262_20231122_120009,imptc_set_05.tar.gz,vrus,012,person,middle,1700654485640023,36.368603911711055,14.66654207244976,1.6617334912676196,5.2519275628900495,8,vrus,004,person,13.016547,ok
2310,0263_20231122_120215,imptc_set_05.tar.gz,vrus,000,person,middle,1700654560680002,6.516803019036243,10.085482728877354,1.7794508978023686,6.133124537680399,10,vrus,002,person,1.433888,ok
2311,0263_20231122_120215,imptc_set_05.tar.gz,vrus,002,person,middle,1700654555720011,0.9564709442832082,3.137144459610557,1.762225191233581,6.273450970709553,6,vrus,001,person,13.281584,ok
2312,0263_20231122_120215,imptc_set_05.tar.gz,vrus,003,person,middle,1700654554039978,11.95557394219118,15.438299420331075,1.788052509527454,1.7629275856539957,5,vrus,000,person,1.501114,ok
2313,0263_20231122_120215,imptc_set_05.tar.gz,vrus,005,person,middle,1700654591680002,10.417451116248508,16.88723295562855,1.775467990249364,0.04187429229575444,11,vehicles,1012,car,3.769797,ok
2314,0263_20231122_120215,imptc_set_05.tar.gz,vrus,006,person,middle,1700654587960035,37.52709933880389,17.999785720041697,1.6425054049802081,4.910017305235772,11,vrus,004,person,14.539996,ok
2315,0263_20231122_120215,imptc_set_05.tar.gz,vrus,007,person,middle,1700654575560005,35.83293983293444,14.15061410808382,1.6270418487712588,6.04777240251781,13,vehicles,1014,car,14.577863,ok
2317,0264_20231122_120401,imptc_set_05.tar.gz,vrus,000,person,middle,1700654722880017,10.843047895758424,16.20498285723812,1.742543538320537,0.023755805719278805,6,vrus,001,person,1.666899,ok
2318,0264_20231122_120401,imptc_set_05.tar.gz,vrus,001,person,middle,1700654722119996,12.461088061325478,15.81724939379613,1.738781355127683,0.02261685198607248,6,vrus,000,person,1.658663,ok
