sample_id,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,status_moment,status_future
1892,vrus,person,0.494045,7,7.761349,1.55227,ok,ok
1894,vehicles,car,13.707351,14,0.006807,0.001361,ok,ok
1895,vrus,person,1.461306,15,0.616642,0.123328,ok,ok
1896,vrus,person,0.705999,7,8.31921,1.663842,ok,ok
1897,vrus,person,0.545858,7,5.995707,1.199141,ok,ok
1898,vrus,person,0.779479,15,0.623503,0.124701,ok,ok
1900,vrus,person,0.702984,9,0.22428,0.044856,ok,ok
1902,vehicles,car,6.267159,7,6.961758,1.392352,ok,ok
1903,vrus,person,0.968566,15,4.489874,0.897975,ok,ok
1904,vehicles,car,10.57933,10,6.955055,1.498926,ok,ok
1906,vehicles,car,15.775392,7,0.181353,0.036271,ok,ok
1907,vrus,person,3.754199,9,0.007999,0.0016,ok,ok
1908,vrus,person,3.471888,8,0.03788,0.007576,ok,ok
1909,vrus,person,2.000601,9,5.019719,1.003944,ok,ok
1910,vrus,person,12.567741,11,0.019611,0.003922,ok,ok
1911,vehicles,car,6.486821,6,7.546475,1.509295,ok,ok
1912,vehicles,car,7.815697,15,7.500798,1.50016,ok,ok
1913,vrus,person,7.432666,15,7.16089,1.432178,ok,ok
1914,vrus,person,9.641631,15,7.131659,1.426332,ok,ok
1915,vrus,person,11.816922,11,6.395773,1.279155,ok,ok
1917,vrus,person,1.587194,11,6.330348,1.26607,ok,ok
1918,vrus,person,2.413174,4,7.875635,1.575127,ok,ok
1919,vrus,person,10.600874,12,7.268311,1.453662,ok,ok
1923,vrus,person,9.309334,13,6.325939,1.265188,ok,ok
1924,vehicles,car,6.12984,13,5.858349,1.17167,ok,ok
1926,vehicles,car,26.916494,6,5.818787,1.232783,ok,ok
1928,vehicles,car,8.874549,12,0.009172,0.001834,ok,ok
1930,vrus,person,6.05462,15,4.921676,0.984335,ok,ok
1933,vrus,person,3.678099,8,6.187946,1.237589,ok,ok
1934,vrus,person,5.08125,5,3.052925,0.610585,ok,ok
1935,vrus,person,1.270136,5,3.741964,0.748393,ok,ok
1936,vrus,person,6.149464,8,8.014657,1.602931,ok,ok
1937,vrus,person,2.146232,6,6.524662,1.304932,ok,ok
1938,vehicles,car,13.816285,6,0.02596,0.005192,ok,ok
1939,vrus,person,1.793185,10,0.232995,0.046599,ok,ok
1940,vrus,person,1.620894,14,0.041715,0.008343,ok,ok
1941,vehicles,car,3.564745,10,5.02416,1.004832,ok,ok
1942,vrus,person,1.925639,10,0.588278,0.117656,ok,ok
1943,vehicles,car,7.000496,13,6.812223,1.362445,ok,ok
1946,vehicles,car,4.864909,15,6.02085,1.32036,ok,ok
1948,vrus,stroller,8.553716,4,1.60123,0.320246,ok,ok
1949,vehicles,truck,11.970403,5,8.616435,1.723287,ok,ok
1950,vehicles,car,8.731693,9,5.744308,1.148862,ok,ok
1952,vehicles,car,19.377911,9,4.613624,0.922725,ok,ok
1953,vrus,person,0.84117,15,7.031142,1.406228,ok,ok
1954,vrus,person,0.7681,15,7.398119,1.479624,ok,ok
1955,vrus,person,1.070951,15,6.837628,1.367526,ok,ok
1956,vrus,person,1.362053,15,7.161022,1.432204,ok,ok
1957,vehicles,car,0.197484,15,6.386951,1.27739,ok,ok
1958,vehicles,car,0.695277,15,6.114388,1.442065,ok,ok
1959,vrus,person,0.521614,8,0.138585,0.027717,ok,ok
1960,vrus,person,1.103606,8,0.391811,0.078362,ok,ok
1961,vrus,person,0.742262,15,0.064886,0.012977,ok,ok
1963,vrus,person,0.481626,7,0.071495,0.014299,ok,ok
1964,vrus,person,1.5601,9,8.255724,1.651145,ok,ok
1965,vrus,person,1.349705,9,3.448663,0.689733,ok,ok
1966,vehicles,car,15.203166,11,0.037631,0.007526,ok,ok
1967,vrus,person,0.598966,6,0.210675,0.042135,ok,ok
1968,vehicles,car,9.026968,12,6.111836,1.222367,ok,ok
1969,vehicles,car,9.67731,8,6.56857,1.313714,ok,ok
1970,vrus,person,1.593883,10,1.915967,0.469598,ok,ok
1975,vrus,person,2.216873,10,6.04557,1.209114,ok,ok
1976,vrus,person,1.076716,11,3.995584,0.799117,ok,ok
1977,vrus,person,3.052841,11,7.613871,1.522774,ok,ok
1978,vrus,person,6.264204,11,4.314204,0.862841,ok,ok
1979,vrus,person,2.129598,10,6.09432,1.218864,ok,ok
1980,vrus,person,0.725045,11,5.783384,1.156677,ok,ok
1981,vrus,person,0.113522,5,0.479702,0.09594,ok,ok
1982,vrus,person,1.360788,11,5.000942,1.0967,ok,ok
1983,vrus,person,5.398794,9,2.996306,0.668822,ok,ok
1984,vehicles,car,3.930481,8,0.429885,0.085977,ok,ok
1985,vrus,person,1.89209,6,5.992911,1.198582,ok,ok
1986,vrus,person,0.447303,11,6.013074,1.202615,ok,ok
1987,vehicles,car,8.186894,7,0.737183,0.147437,ok,ok
1988,vehicles,car,11.062134,12,6.019689,1.203938,ok,ok
1989,vrus,person,1.586975,15,6.606866,1.321373,ok,ok
1992,vehicles,car,17.440461,2,0.032453,0.006491,ok,ok
1993,vrus,person,8.653115,13,8.250501,1.6501,ok,ok
1994,vehicles,car,9.444349,11,7.08856,1.417712,ok,ok
1996,vehicles,car,7.895024,12,7.164077,1.432815,ok,ok
1999,vehicles,car,5.242832,6,0.015263,0.003053,ok,ok
2000,vrus,person,12.44626,6,6.300747,1.260149,ok,ok
2001,vrus,person,6.057515,7,0.032016,0.006403,ok,ok
2002,vrus,person,5.334671,4,0.00827,0.001654,ok,ok
2003,vehicles,car,8.491226,12,7.740324,1.548065,ok,ok
2004,vrus,person,0.816653,4,0.136463,0.027293,ok,ok
2006,vehicles,car,14.86361,10,6.586721,1.317344,ok,ok
2007,vehicles,car,7.303354,4,7.37234,1.474468,ok,ok
2009,vrus,person,1.806356,7,7.183101,1.43662,ok,ok
2010,vrus,person,0.80378,7,5.783432,1.156686,ok,ok
2011,vrus,person,2.156576,9,7.753606,1.550721,ok,ok
2012,vrus,person,1.324131,9,7.837025,1.567405,ok,ok
2013,vrus,person,0.842008,8,0.222802,0.04456,ok,ok
2014,vrus,person,11.352122,9,7.014052,1.40281,ok,ok
2015,vehicles,car,13.384616,10,7.074289,1.414858,ok,ok
2016,vehicles,car,4.863148,8,0.00463,0.000926,ok,ok
2019,vehicles,car,9.489241,14,6.036182,1.207236,ok,ok
2020,vrus,person,0.798791,11,7.374008,1.474802,ok,ok
2021,vehicles,car,5.079849,14,0.080155,0.016031,ok,ok
2022,vehicles,car,13.810188,8,0.012006,0.002401,ok,ok
2023,vrus,person,11.393116,7,0.222623,0.044525,ok,ok
2024,vehicles,car,13.143521,12,7.848373,1.569675,ok,ok
2025,vrus,person,5.559865,13,6.524133,1.304827,ok,ok
2026,vrus,person,0.543646,6,2.715861,0.543172,ok,ok
2027,vrus,person,22.305113,14,0.961359,0.192272,ok,ok
2029,vehicles,car,4.793527,10,0.0141,0.00282,ok,ok
2030,vehicles,car,6.147728,13,0.008686,0.001737,ok,ok
2031,vehicles,car,3.032888,14,9.957027,1.991405,ok,ok
2032,vrus,person,1.428855,12,9.782398,1.95648,ok,ok
2033,vrus,person,3.424426,13,6.953542,1.390708,ok,ok
2034,vehicles,car,8.468206,14,6.480301,1.29606,ok,ok
2035,vrus,person,7.031472,11,8.159561,1.631912,ok,ok
2037,vrus,person,0.440694,12,5.692777,1.138555,ok,ok
2038,vehicles,car,8.265525,10,8.603898,1.72078,ok,ok
2039,vrus,person,0.122654,13,7.560815,1.783201,ok,ok
2040,vrus,person,0.482697,13,7.42609,1.802457,ok,ok
2044,vrus,person,0.745642,15,7.020481,1.404096,ok,ok
2045,vrus,person,5.205095,15,6.259936,1.251987,ok,ok
2047,vrus,person,2.022599,15,7.586559,1.517312,ok,ok
2049,vrus,person,0.452507,8,5.477017,1.095403,ok,ok
2050,vrus,person,7.021508,15,6.03279,1.206558,ok,ok
2051,vrus,person,6.57514,12,6.677123,1.335425,ok,ok
2052,vrus,person,0.780097,15,6.549237,1.309847,ok,ok
2053,vrus,person,6.781445,15,8.570069,1.714014,ok,ok
2054,vrus,person,0.441534,7,5.019918,1.003984,ok,ok
2056,vehicles,car,5.542835,15,3.927658,0.785532,ok,ok
2058,vehicles,car,11.291019,10,0.141604,0.028321,ok,ok
2060,vrus,person,2.417904,11,7.574222,1.514844,ok,ok
2061,vrus,person,1.223895,10,7.785054,1.557011,ok,ok
2062,vrus,person,2.428738,10,3.230564,0.646113,ok,ok
2065,vehicles,car,8.69206,10,0.01397,0.002794,ok,ok
2066,vrus,person,3.265271,14,0.063369,0.012674,ok,ok
2067,vrus,person,2.032186,6,3.860556,0.772111,ok,ok
2068,vrus,person,2.172648,7,0.289903,0.057981,ok,ok
2069,vrus,person,5.585168,6,8.834232,1.766846,ok,ok
2070,vehicles,car,13.494935,14,6.811381,1.362276,ok,ok
2071,vehicles,car,20.338116,13,5.52489,1.328097,ok,ok
2075,vrus,person,6.298613,9,0.09076,0.018152,ok,ok
2076,vrus,person,0.089007,15,5.958789,1.191758,ok,ok
2077,vrus,person,0.336607,15,0.874111,0.174822,ok,ok
2078,vehicles,car,14.184099,11,7.568986,1.513797,ok,ok
2079,vrus,person,2.91142,10,7.121898,1.42438,ok,ok
2080,vehicles,car,11.532531,8,7.453029,1.490606,ok,ok
2081,vehicles,car,6.913764,13,0.01278,0.002556,ok,ok
2082,vehicles,car,10.373741,10,7.033314,1.406663,ok,ok
2083,vrus,person,0.612941,11,6.72385,1.34477,ok,ok
2085,vehicles,car,5.934582,10,4.778291,0.955658,ok,ok
2086,vrus,person,0.534188,13,8.218436,1.643687,ok,ok
2088,vehicles,car,4.972111,15,1.354185,0.270837,ok,ok
2089,vrus,person,0.35105,13,7.123705,1.424741,ok,ok
2090,vrus,bicycle,3.080557,13,0.430351,0.08607,ok,ok
2092,vrus,person,13.699434,14,4.239897,0.847979,ok,ok
2093,vrus,person,1.846985,15,7.344022,1.468804,ok,ok
2094,vehicles,car,17.941498,9,8.37993,1.675986,ok,ok
2095,vrus,person,0.421207,10,7.809789,1.561958,ok,ok
2096,vrus,person,0.417466,10,7.79858,1.559716,ok,ok
2097,vrus,person,9.941351,14,0.669081,0.133816,ok,ok
2098,vehicles,car,5.822818,14,5.828512,1.165702,ok,ok
2099,vrus,person,4.595902,15,5.472122,1.221451,ok,ok
2101,vehicles,car,8.120441,13,0.057717,0.011543,ok,ok
2102,vehicles,car,5.057692,12,6.517089,1.303418,ok,ok
2103,vehicles,car,17.423418,13,4.791089,0.958218,ok,ok
2104,vrus,person,10.873428,7,0.034428,0.006886,ok,ok
2105,vrus,person,4.078297,14,5.80002,1.160004,ok,ok
2106,vehicles,car,3.692737,15,8.172151,1.63443,ok,ok
2107,vrus,person,0.827282,8,5.215697,1.043139,ok,ok
2108,vrus,person,6.819055,15,6.067081,1.213416,ok,ok
2109,vrus,person,3.329786,15,6.890191,1.378038,ok,ok
2110,vrus,person,2.477876,14,5.311095,1.062219,ok,ok
2111,vrus,person,1.040202,6,6.784569,1.356914,ok,ok
2112,vrus,person,0.919698,7,6.480227,1.296045,ok,ok
2114,vrus,person,1.01419,13,5.041933,1.041723,ok,ok
2115,vehicles,car,12.496111,6,4.499684,0.899937,ok,ok
2117,vehicles,car,20.704929,2,16.795688,3.441758,ok,ok
2118,vrus,bicycle,2.922777,10,7.695385,1.539077,ok,ok
2119,vrus,bicycle,8.281684,7,8.621301,1.72426,ok,ok
2120,vehicles,car,11.604092,11,8.622761,1.724552,ok,ok
2123,vehicles,car,4.165774,13,0.949147,0.189829,ok,ok
2124,vehicles,car,18.068166,5,4.796009,1.187137,ok,ok
2126,vehicles,car,12.150785,14,0.039853,0.007971,ok,ok
2127,vrus,person,2.449489,14,0.036449,0.00729,ok,ok
2128,vrus,person,2.511529,15,0.158564,0.031713,ok,ok
2129,vehicles,car,10.753926,10,7.575153,1.515031,ok,ok
2130,vrus,person,1.326108,9,7.987876,1.597575,ok,ok
2131,vehicles,car,4.337307,15,7.261971,1.452394,ok,ok
2132,vrus,person,3.810194,12,8.981124,1.796225,ok,ok
2133,vehicles,car,4.995476,14,0.120302,0.02406,ok,ok
2134,vehicles,car,15.048589,15,0.059057,0.011811,ok,ok
2135,vrus,person,1.153682,15,0.019596,0.003919,ok,ok
2136,vrus,person,0.337211,11,9.083734,1.816747,ok,ok
2137,vrus,person,0.389639,10,7.994574,1.598915,ok,ok
2138,vrus,person,6.51947,15,9.746266,1.949253,ok,ok
2139,vrus,person,1.303044,15,0.001961,0.000392,ok,ok
2140,vrus,person,3.244662,15,0.040307,0.008061,ok,ok
2141,vrus,person,1.112538,15,0.102044,0.020409,ok,ok
2142,vrus,person,1.594356,15,0.064685,0.012937,ok,ok
2143,vehicles,car,6.378536,15,7.200434,1.440087,ok,ok
2144,vehicles,car,8.654337,15,8.796572,1.759314,ok,ok
2145,vrus,person,3.875742,15,0.089472,0.017894,ok,ok
2146,vrus,person,1.858444,15,7.606725,1.521345,ok,ok
2147,vrus,person,2.974829,15,8.058387,1.611677,ok,ok
2148,vrus,person,3.773962,15,6.459151,1.29183,ok,ok
2149,vehicles,car,1.014091,15,8.044818,1.608964,ok,ok
2150,vrus,person,0.59033,15,6.959483,1.391897,ok,ok
2152,vrus,person,1.826908,15,7.779323,1.555865,ok,ok
2153,vehicles,car,13.141348,13,0.264678,0.052936,ok,ok
2155,vrus,person,1.280726,15,0.01793,0.003586,ok,ok
2156,vrus,person,1.634943,15,0.063213,0.012643,ok,ok
2157,vrus,person,0.471296,15,0.168755,0.033751,ok,ok
2158,vrus,person,0.411982,15,0.091709,0.018342,ok,ok
2159,vehicles,car,6.48153,15,0.058662,0.011732,ok,ok
2160,vrus,person,1.6954,15,0.034008,0.006802,ok,ok
2161,vrus,person,1.845756,13,8.107148,1.62143,ok,ok
2162,vrus,person,1.131049,15,7.030173,1.406035,ok,ok
2163,vehicles,car,8.759801,12,8.474603,1.694921,ok,ok
2164,vrus,person,1.286697,15,0.04847,0.009694,ok,ok
2165,vehicles,car,6.407694,11,7.831262,1.566252,ok,ok
2167,vrus,person,0.241048,9,7.505086,1.501017,ok,ok
2168,vehicles,car,7.257387,14,7.555832,1.511166,ok,ok
2169,vrus,person,1.276724,8,6.26562,1.253124,ok,ok
2170,vrus,person,0.173821,8,7.103067,1.420613,ok,ok
2173,vrus,bicycle,9.068489,4,7.055789,1.411158,ok,ok
2176,vehicles,car,15.217818,8,0.022836,0.004567,ok,ok
2178,vrus,person,6.591545,11,6.843577,1.368715,ok,ok
2180,vrus,person,13.338663,11,0.10637,0.021274,ok,ok
2181,vrus,person,7.278756,10,0.061865,0.012373,ok,ok
2182,vrus,person,0.454324,10,7.545736,1.509147,ok,ok
2183,vrus,person,0.391068,10,7.739789,1.547958,ok,ok
2184,vrus,person,0.392116,13,5.826562,1.165312,ok,ok
2185,vrus,person,0.135974,5,5.159683,1.031937,ok,ok
2188,vrus,scooter,6.715054,6,7.519526,1.503905,ok,ok
2190,vehicles,car,0.285401,9,0.62947,0.125894,ok,ok
2191,vehicles,car,1.175213,12,6.664824,1.542795,ok,ok
2192,vrus,person,0.453184,15,0.028584,0.005717,ok,ok
2193,vrus,person,0.462865,15,0.032747,0.006549,ok,ok
2194,vehicles,car,13.42664,15,0.019234,0.003847,ok,ok
2195,vrus,person,0.662412,15,0.054957,0.010991,ok,ok
2196,vrus,person,0.636759,15,7.973095,1.594619,ok,ok
2197,vehicles,car,6.70799,15,6.870836,1.374167,ok,ok
2198,vrus,person,0.552335,15,7.703436,1.540687,ok,ok
2199,vehicles,car,0.858708,10,6.268192,1.253638,ok,ok
2200,vrus,person,0.727643,15,7.244939,1.448988,ok,ok
2201,vehicles,car,1.519775,15,7.685185,1.537037,ok,ok
2202,vrus,person,8.207227,7,7.097059,1.419412,ok,ok
2203,vehicles,car,15.00398,13,6.222975,1.244595,ok,ok
2204,vehicles,car,0.680802,11,6.64098,1.328196,ok,ok
2205,vrus,person,0.861073,7,8.013265,1.602653,ok,ok
2206,vehicles,car,0.833428,15,6.771355,1.354271,ok,ok
2207,vehicles,car,0.944931,15,7.712156,1.542431,ok,ok
2208,vrus,person,0.399863,7,4.447049,0.88941,ok,ok
2209,vrus,person,1.034477,7,4.865007,1.095724,ok,ok
2210,vrus,person,25.052679,11,0.001071,0.000214,ok,ok
2211,vrus,person,0.508861,13,8.265238,1.653048,ok,ok
2212,vrus,person,0.571346,12,8.310519,1.662104,ok,ok
2213,vrus,person,0.650249,12,7.909144,1.581829,ok,ok
2214,vrus,person,0.896263,11,7.538904,1.507781,ok,ok
2215,vrus,person,1.561054,12,7.864038,1.820374,ok,ok
2216,vrus,person,2.865001,8,0.402502,0.0805,ok,ok
2217,vrus,person,2.871685,8,0.03702,0.007404,ok,ok
2218,vrus,person,6.921702,5,9.512668,1.902534,ok,ok
2219,vrus,person,15.099859,8,5.634871,1.126974,ok,ok
2221,vrus,person,0.523588,3,5.313543,1.062709,ok,ok
2222,vehicles,car,8.079687,3,5.928124,1.185625,ok,ok
2223,vehicles,car,18.136103,4,7.964274,1.592855,ok,ok
2224,vehicles,car,17.120634,7,8.288216,1.657643,ok,ok
2225,vrus,person,0.709031,4,4.573693,0.914739,ok,ok
2226,vrus,person,17.587889,5,5.844642,1.168928,ok,ok
2227,vrus,person,33.183348,1,6.71399,1.342798,ok,ok
2228,vrus,person,12.647069,4,8.416036,1.683207,ok,ok
2230,vrus,person,0.517795,7,4.477754,0.895551,ok,ok
2231,vrus,motorcycle,13.725858,7,5.628608,1.125722,ok,ok
2236,vehicles,car,2.56675,12,4.473344,0.894669,ok,ok
2237,vehicles,car,0.431265,11,0.180094,0.036019,ok,ok
2238,vehicles,car,1.339275,15,0.103087,0.020617,ok,ok
2239,vrus,person,11.080115,12,7.104725,1.420945,ok,ok
2240,vehicles,car,0.387205,11,0.010291,0.002058,ok,ok
2241,vehicles,car,0.513175,10,7.444826,1.488965,ok,ok
2242,vehicles,car,7.269308,8,0.037142,0.007428,ok,ok
2243,vrus,person,0.95637,11,0.194839,0.038968,ok,ok
2244,vehicles,car,5.334501,10,8.359356,1.671871,ok,ok
2245,vrus,person,2.141244,13,6.097303,1.219461,ok,ok
2247,vrus,person,1.23813,14,7.982565,1.596513,ok,ok
2248,vrus,person,0.473207,14,0.70533,0.141066,ok,ok
2249,vehicles,car,1.416685,15,5.606106,1.121221,ok,ok
2250,vrus,person,0.768891,13,6.912549,1.38251,ok,ok
2251,vehicles,car,0.062911,10,0.423585,0.091289,ok,ok
2254,vehicles,car,7.235903,10,0.003337,0.000667,ok,ok
2255,vehicles,car,3.680066,11,0.082582,0.016516,ok,ok
2256,vrus,person,4.272074,9,8.369069,1.673814,ok,ok
2258,vehicles,car,15.62222,4,3.788733,0.757747,ok,ok
2259,vehicles,car,5.886113,6,7.59029,1.518058,ok,ok
2260,vrus,person,11.155382,5,8.861056,1.772211,ok,ok
2262,vrus,person,0.606754,10,0.059689,0.011938,ok,ok
2263,vehicles,car,14.766602,5,0.115816,0.023163,ok,ok
2264,vehicles,car,9.573111,6,7.680681,1.536136,ok,ok
2265,vrus,person,1.853533,8,8.20786,1.641572,ok,ok
2266,vrus,person,0.757178,6,6.485226,1.297045,ok,ok
2267,vehicles,car,6.840791,9,5.743088,1.148618,ok,ok
2268,vrus,person,6.298267,6,4.730559,0.946112,ok,ok
2269,vehicles,car,8.289159,5,7.166088,1.433218,ok,ok
2270,vrus,person,9.599894,9,7.188067,1.437613,ok,ok
2271,vrus,person,2.461492,5,1.371497,0.317475,ok,ok
2273,vehicles,car,8.658954,9,9.572465,1.914493,ok,ok
2274,vehicles,car,11.515365,7,7.307175,1.461435,ok,ok
2276,vrus,person,3.172234,11,2.460599,0.49212,ok,ok
2277,vehicles,car,18.508771,11,8.555357,1.711071,ok,ok
2278,vrus,person,0.770018,12,7.802388,1.560478,ok,ok
2279,vrus,person,1.424907,15,0.013081,0.002616,ok,ok
2280,vrus,person,1.714211,6,0.130935,0.026187,ok,ok
2283,vrus,person,1.992102,9,0.100234,0.020047,ok,ok
2284,vehicles,truck,11.376307,5,0.013278,0.002656,ok,ok
2285,vrus,person,0.660912,15,1.511244,0.302249,ok,ok
2286,vrus,person,1.876805,15,8.106437,1.621287,ok,ok
2287,vehicles,car,9.446163,7,7.809359,1.561872,ok,ok
2288,vrus,person,1.929209,9,0.665856,0.133171,ok,ok
2289,vrus,person,13.179924,8,0.039417,0.007883,ok,ok
2290,vrus,stroller,8.720465,6,0.353311,0.070662,ok,ok
2291,vehicles,car,20.298576,3,0.697216,0.139443,ok,ok
2292,vehicles,truck,4.729497,11,6.72547,1.345094,ok,ok
2293,vrus,person,0.724301,9,6.188008,1.237602,ok,ok
2294,vehicles,car,11.146199,6,6.129419,1.225884,ok,ok
2295,vrus,person,0.903378,12,5.410096,1.082019,ok,ok
2297,vrus,person,0.506452,13,7.996865,1.599373,ok,ok
2298,vrus,person,0.843028,7,7.428109,1.485622,ok,ok
2299,vrus,person,0.238274,9,0.297402,0.05948,ok,ok
2300,vrus,person,2.393403,10,0.070642,0.014128,ok,ok
2301,vrus,person,0.369935,8,0.083735,0.016747,ok,ok
2302,vrus,person,0.283177,9,0.014322,0.002864,ok,ok
2303,vrus,person,11.923718,7,2.863636,0.572727,ok,ok
2304,vrus,person,14.108378,9,7.660793,1.532159,ok,ok
2305,vehicles,car,7.53196,7,0.009259,0.001852,ok,ok
2306,vrus,person,2.160592,8,8.639046,1.727809,ok,ok
2307,vrus,person,2.78071,10,7.53615,1.50723,ok,ok
2308,vehicles,truck,12.368496,11,5.89298,1.281083,ok,ok
2309,vrus,person,13.016547,8,5.409562,1.25221,ok,ok
2310,vrus,person,1.433888,10,7.844759,1.568952,ok,ok
2311,vrus,person,13.281584,6,8.383143,1.676629,ok,ok
2312,vrus,person,1.501114,5,7.623155,1.524631,ok,ok
2313,vehicles,car,3.769797,11,0.029809,0.005962,ok,ok
2314,vrus,person,14.539996,11,7.171193,1.434239,ok,ok
2315,vehicles,car,14.577863,13,5.951876,1.305239,ok,ok
2317,vrus,person,1.666899,6,0.026399,0.00528,ok,ok
2318,vrus,person,1.658663,6,0.009201,0.00184,ok,ok
2319,vehicles,car,5.934901,9,7.434303,1.486861,ok,ok
2320,vrus,person,1.66793,13,6.634367,1.326873,ok,ok
2321,vehicles,car,11.522571,15,5.089194,1.017839,ok,ok
2322,vrus,person,0.637956,15,5.88736,1.177472,ok,ok
2323,vrus,person,1.73604,15,1.168236,0.233647,ok,ok
2324,vrus,person,1.737146,15,1.039743,0.207949,ok,ok
2325,vrus,bicycle,3.043459,11,21.421451,4.28429,ok,ok
2326,vehicles,car,8.781982,15,3.915366,0.783073,ok,ok
2327,vrus,person,4.901319,14,7.927839,1.585568,ok,ok
2329,vehicles,car,7.347397,15,0.445253,0.089051,ok,ok
2330,vrus,person,0.459902,15,5.330068,1.066014,ok,ok
2331,vrus,person,1.984104,15,0.125418,0.025084,ok,ok
2332,vrus,person,0.920226,15,4.612089,0.922418,ok,ok
2333,vehicles,car,6.690775,15,7.157827,1.431565,ok,ok
2334,vehicles,car,7.981714,12,7.582829,1.516566,ok,ok
2335,vehicles,car,1.308282,15,6.848352,1.36967,ok,ok
2336,vrus,person,1.623541,11,6.52837,1.305674,ok,ok
2337,vehicles,car,1.470375,10,0.060264,0.012053,ok,ok
2338,vehicles,car,9.424215,15,7.052961,1.410592,ok,ok
2339,vehicles,car,0.514384,8,4.619366,0.923873,ok,ok
2341,vehicles,car,0.919216,10,1.712456,0.342491,ok,ok
2342,vehicles,car,3.081616,13,1.619712,0.334652,ok,ok
2343,vrus,person,1.601494,11,6.226826,1.353644,ok,ok
2344,vrus,person,0.427736,15,5.010341,1.24019,ok,ok
2347,vehicles,car,11.633079,12,7.210735,1.442147,ok,ok
2348,vehicles,car,6.78445,8,0.015686,0.003137,ok,ok
2350,vehicles,car,5.160532,15,8.6511,1.73022,ok,ok
2352,vehicles,car,10.617855,5,7.262954,1.452591,ok,ok
2353,vehicles,car,10.351856,7,0.928619,0.185724,ok,ok
2354,vrus,person,5.808023,11,7.870127,1.574025,ok,ok
2355,vrus,person,6.027999,9,6.985681,1.397136,ok,ok
2357,vehicles,car,3.437275,8,3.563164,0.724223,ok,ok
2358,vrus,person,1.437533,10,4.474273,0.924438,ok,ok
2359,vrus,person,1.939648,9,5.723308,1.375798,ok,ok
2360,vrus,person,0.154039,12,0.013333,0.002667,ok,ok
2361,vrus,person,4.438381,10,6.70616,1.341232,ok,ok
2362,vrus,person,5.575791,15,0.021678,0.004336,ok,ok
2363,vehicles,car,6.58032,15,6.870747,1.374149,ok,ok
2364,vrus,person,11.498122,12,0.410505,0.082101,ok,ok
2365,vrus,person,2.204766,14,0.218339,0.043668,ok,ok
2366,vehicles,car,10.595386,15,5.070655,1.014131,ok,ok
2367,vrus,person,5.851054,12,8.070109,1.614022,ok,ok
2368,vehicles,car,11.627096,15,7.810716,1.562143,ok,ok
2369,vrus,person,1.876783,15,0.424181,0.084836,ok,ok
2370,vehicles,car,10.28663,15,8.459596,1.691919,ok,ok
2371,vrus,person,13.666149,15,4.712445,0.942489,ok,ok
2372,vrus,person,2.264715,15,6.7153,1.34306,ok,ok
2373,vrus,person,1.509161,15,0.262473,0.052495,ok,ok
2374,vehicles,car,13.595198,15,9.251452,1.85029,ok,ok
2375,vrus,person,0.782181,15,1.491283,0.298257,ok,ok
2376,vehicles,car,5.795317,14,0.108554,0.021711,ok,ok
2379,vehicles,car,8.974243,15,6.824624,1.364925,ok,ok
2380,vrus,person,0.764063,14,0.018456,0.003691,ok,ok
2381,vrus,person,10.979882,12,4.912074,0.982415,ok,ok
2382,vehicles,car,3.98645,15,3.881934,0.858838,ok,ok
2383,vrus,person,2.494537,15,6.636884,1.56531,ok,ok
2384,vehicles,car,6.865656,13,0.054326,0.010865,ok,ok
2385,vehicles,car,7.370893,12,5.43471,1.086942,ok,ok
2386,vrus,person,0.637572,12,0.009938,0.001988,ok,ok
2387,vrus,person,0.657889,9,0.019312,0.003862,ok,ok
2388,vehicles,car,10.141909,11,0.033859,0.006772,ok,ok
2389,vehicles,car,6.027771,9,7.983767,1.596753,ok,ok
2390,vrus,person,3.294652,11,6.659093,1.331819,ok,ok
2391,vrus,person,8.387862,9,5.511791,1.102358,ok,ok
2392,vrus,person,3.771225,8,8.358102,1.67162,ok,ok
2393,vrus,person,4.432954,12,6.224434,1.244887,ok,ok
2394,vrus,person,0.425764,12,5.771445,1.154289,ok,ok
2395,vrus,person,6.515304,13,7.802287,1.560457,ok,ok
2396,vehicles,car,3.878806,13,5.035407,1.007081,ok,ok
2397,vrus,person,1.070299,13,6.55009,1.310018,ok,ok
2400,vrus,person,0.969968,8,0.15771,0.031542,ok,ok
2401,vehicles,car,5.817156,13,0.416332,0.083266,ok,ok
2403,vrus,bicycle,2.003893,10,0.181248,0.03625,ok,ok
2404,vrus,person,1.021396,10,0.037365,0.007473,ok,ok
2405,vrus,person,3.223266,13,7.678384,1.535677,ok,ok
2406,vrus,person,3.645099,13,0.645481,0.129096,ok,ok
2407,vrus,person,0.65345,10,6.2433,1.24866,ok,ok
2408,vrus,bicycle,0.273375,12,8.416498,1.6833,ok,ok
2409,vrus,person,0.56483,11,5.943178,1.188636,ok,ok
2410,vrus,person,2.291423,11,7.418434,1.483687,ok,ok
2411,vehicles,car,12.931055,12,8.96655,1.79331,ok,ok
2412,vehicles,car,9.900716,8,6.564407,1.312881,ok,ok
2413,vrus,person,1.361995,13,4.903427,0.980685,ok,ok
2417,vrus,person,1.894493,15,0.138671,0.027734,ok,ok
2418,vrus,person,0.802737,13,0.083205,0.016641,ok,ok
2419,vrus,person,1.900531,15,0.027579,0.005516,ok,ok
