sample_id,scene_path,archive,timestamp,target_id,target_class_name,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,light_status,matched_signal_ts,signal_count,signal_states_json
1819,0208_20231031_121732,imptc_set_05.tar.gz,1698754679239993,021,person,vehicles,car,20.675859,10,4.326763,1.081691,ok,1698754679440008,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1824,0209_20231031_122343,imptc_set_05.tar.gz,1698755095440008,000,person,vrus,person,1.524866,11,0.058064,0.011613,ok,1698755095399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1826,0209_20231031_122343,imptc_set_05.tar.gz,1698755164480017,002,person,vrus,person,1.361358,15,5.492378,1.098476,ok,1698755164399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1827,0209_20231031_122343,imptc_set_05.tar.gz,1698755093880017,003,person,vrus,person,2.294638,11,5.916479,1.183296,ok,1698755093440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1828,0209_20231031_122343,imptc_set_05.tar.gz,1698755044960035,004,person,vehicles,car,11.028621,14,0.107986,0.021597,ok,1698755045440008,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 30, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1829,0209_20231031_122343,imptc_set_05.tar.gz,1698755170519996,005,person,vrus,person,0.863896,11,0.176284,0.035257,ok,1698755170399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1830,0209_20231031_122343,imptc_set_05.tar.gz,1698755045960035,006,person,vehicles,car,14.889632,13,6.297603,1.259521,ok,1698755046399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1831,0209_20231031_122343,imptc_set_05.tar.gz,1698755035920026,007,person,vehicles,truck,19.781951,13,5.089564,1.017913,ok,1698755036399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1832,0209_20231031_122343,imptc_set_05.tar.gz,1698755071199984,008,person,vehicles,car,11.172416,14,7.59179,1.518358,ok,1698755071399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1833,0209_20231031_122343,imptc_set_05.tar.gz,1698755136000000,010,person,vehicles,car,10.852018,13,9.496035,1.899207,ok,1698755136399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1834,0209_20231031_122343,imptc_set_05.tar.gz,1698755174680002,011,person,vrus,person,2.653591,10,3.862447,0.772489,ok,1698755174399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1836,0209_20231031_122343,imptc_set_05.tar.gz,1698755160039978,013,person,vehicles,car,7.109005,15,7.282815,1.456563,ok,1698755160399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1837,0209_20231031_122343,imptc_set_05.tar.gz,1698755038760020,014,person,vrus,person,10.911674,12,6.637866,1.327573,ok,1698755038399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1838,0209_20231031_122343,imptc_set_05.tar.gz,1698755150800029,016,person,vehicles,car,6.849987,12,4.777007,0.963108,ok,1698755150399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1842,0210_20231031_122646,imptc_set_05.tar.gz,1698755324399999,000,person,vehicles,car,5.843212,15,0.475014,0.095003,ok,1698755324399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1843,0210_20231031_122646,imptc_set_05.tar.gz,1698755296880017,001,person,vehicles,car,3.977606,15,0.013098,0.00262,ok,1698755296399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1844,0210_20231031_122646,imptc_set_05.tar.gz,1698755341280002,002,person,vehicles,car,7.483763,15,0.689653,0.137931,ok,1698755341399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1845,0210_20231031_122646,imptc_set_05.tar.gz,1698755295920026,003,person,vrus,person,2.818926,15,6.328103,1.265621,ok,1698755296399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1847,0210_20231031_122646,imptc_set_05.tar.gz,1698755293199984,005,person,vrus,person,0.070258,9,7.293033,1.458607,ok,1698755293399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1848,0210_20231031_122646,imptc_set_05.tar.gz,1698755308920026,006,person,vrus,person,0.852372,15,7.120394,1.424079,ok,1698755309399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1850,0210_20231031_122646,imptc_set_05.tar.gz,1698755298079987,008,person,vrus,person,0.122197,15,7.106782,1.421356,ok,1698755298399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1851,0210_20231031_122646,imptc_set_05.tar.gz,1698755218760020,009,person,vrus,person,0.631839,12,6.885302,1.37706,ok,1698755218399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1852,0210_20231031_122646,imptc_set_05.tar.gz,1698755320480017,010,person,vrus,person,2.738689,15,7.794212,1.558842,ok,1698755320399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1853,0210_20231031_122646,imptc_set_05.tar.gz,1698755242480017,011,person,vehicles,car,7.38483,14,6.476158,1.295232,ok,1698755242399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1854,0210_20231031_122646,imptc_set_05.tar.gz,1698755298039978,012,person,vrus,person,0.314446,15,6.660338,1.332068,ok,1698755298399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1855,0210_20231031_122646,imptc_set_05.tar.gz,1698755354280002,013,person,vrus,person,2.133386,12,4.38096,0.876192,ok,1698755354399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1856,0210_20231031_122646,imptc_set_05.tar.gz,1698755309160005,014,person,vrus,person,1.327216,15,6.564891,1.312978,ok,1698755309399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1857,0210_20231031_122646,imptc_set_05.tar.gz,1698755289800029,015,person,vehicles,car,5.925743,8,10.088492,2.017698,ok,1698755289399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1858,0210_20231031_122646,imptc_set_05.tar.gz,1698755215519996,016,person,vrus,person,0.688985,12,6.829169,1.365834,ok,1698755215399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1860,0210_20231031_122646,imptc_set_05.tar.gz,1698755301800029,018,person,vrus,person,0.8344,15,7.721323,1.544265,ok,1698755301399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1861,0210_20231031_122646,imptc_set_05.tar.gz,1698755213440008,019,person,vehicles,car,14.220061,13,6.943797,1.388759,ok,1698755213399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1862,0210_20231031_122646,imptc_set_05.tar.gz,1698755357800029,020,person,vehicles,car,6.410777,14,7.221734,1.444347,ok,1698755357399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1863,0210_20231031_122646,imptc_set_05.tar.gz,1698755358800029,021,person,vrus,person,1.524978,14,4.391931,0.878386,ok,1698755358399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1864,0210_20231031_122646,imptc_set_05.tar.gz,1698755276440008,022,person,vehicles,car,8.585816,15,8.783063,2.195766,ok,1698755276399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1867,0211_20231031_122945,imptc_set_05.tar.gz,1698755415560005,000,person,vrus,person,0.565803,15,0.310643,0.062129,ok,1698755415399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1868,0211_20231031_122945,imptc_set_05.tar.gz,1698755436039978,002,person,vehicles,car,4.757051,15,0.25002,0.050004,ok,1698755436399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1869,0211_20231031_122945,imptc_set_05.tar.gz,1698755413039978,003,person,vrus,person,0.402218,14,0.153172,0.030634,ok,1698755413440008,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1870,0211_20231031_122945,imptc_set_05.tar.gz,1698755440680002,004,person,vehicles,car,6.789899,15,9.000791,1.800158,ok,1698755440399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1871,0211_20231031_122945,imptc_set_05.tar.gz,1698755398880017,005,person,vrus,person,0.083576,15,8.378638,1.675728,ok,1698755398399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1872,0211_20231031_122945,imptc_set_05.tar.gz,1698755395359990,006,person,vrus,person,4.020813,15,7.731394,1.546279,ok,1698755395399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1873,0211_20231031_122945,imptc_set_05.tar.gz,1698755395239993,007,person,vrus,person,0.007697,15,8.311773,1.662355,ok,1698755395399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1874,0211_20231031_122945,imptc_set_05.tar.gz,1698755448560005,008,person,vrus,person,0.635324,14,0.033111,0.006622,ok,1698755448399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1875,0211_20231031_122945,imptc_set_05.tar.gz,1698755399800029,009,person,vehicles,car,3.865483,15,6.432241,1.286448,ok,1698755399440008,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1876,0211_20231031_122945,imptc_set_05.tar.gz,1698755419920026,010,person,vehicles,car,10.321383,15,7.982403,1.596481,ok,1698755420399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 30, ""k5"": 10, ""k6"": 10}"
1877,0211_20231031_122945,imptc_set_05.tar.gz,1698755392960035,011,person,vrus,person,0.800341,14,8.013408,1.602682,ok,1698755393399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1879,0211_20231031_122945,imptc_set_05.tar.gz,1698755392199984,013,person,vrus,person,1.693461,13,7.153393,1.430679,ok,1698755392399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1880,0211_20231031_122945,imptc_set_05.tar.gz,1698755430760020,014,person,vrus,person,0.935196,15,5.523498,1.1047,ok,1698755430399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1883,0212_20231031_123108,imptc_set_05.tar.gz,1698755565119996,002,person,vrus,person,0.550422,11,6.309679,1.261936,ok,1698755565399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1884,0212_20231031_123108,imptc_set_05.tar.gz,1698755546119996,003,person,vehicles,car,13.370689,11,5.801399,1.16028,ok,1698755546399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1885,0212_20231031_123108,imptc_set_05.tar.gz,1698755517720011,005,person,vrus,bicycle,1.737458,14,7.669269,1.533854,ok,1698755517399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1886,0212_20231031_123108,imptc_set_05.tar.gz,1698755485880017,006,person,vrus,person,0.406413,10,7.507636,1.501527,ok,1698755485399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1887,0212_20231031_123108,imptc_set_05.tar.gz,1698755586079987,007,person,vrus,person,0.829446,13,0.809323,0.161865,ok,1698755586399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 30, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1889,0212_20231031_123108,imptc_set_05.tar.gz,1698755575039978,009,person,vrus,person,0.541122,15,7.371805,1.474361,ok,1698755575399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1890,0212_20231031_123108,imptc_set_05.tar.gz,1698755480640023,010,person,vrus,person,2.401164,6,8.442472,1.688494,ok,1698755480399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1891,0212_20231031_123108,imptc_set_05.tar.gz,1698755598480017,011,person,vehicles,car,9.966677,15,8.827441,1.765488,ok,1698755598399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1892,0212_20231031_123108,imptc_set_05.tar.gz,1698755479000000,012,person,vrus,person,0.494045,7,7.761349,1.55227,ok,1698755479440008,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1894,0213_20231031_123353,imptc_set_05.tar.gz,1698755670920026,000,person,vehicles,car,13.707351,14,0.006807,0.001361,ok,1698755671399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1895,0213_20231031_123353,imptc_set_05.tar.gz,1698755685160005,001,person,vrus,person,1.461306,15,0.616642,0.123328,ok,1698755685399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1896,0213_20231031_123353,imptc_set_05.tar.gz,1698755657119996,002,person,vrus,person,0.705999,7,8.31921,1.663842,ok,1698755657399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1897,0213_20231031_123353,imptc_set_05.tar.gz,1698755652199984,003,person,vrus,person,0.545858,7,5.995707,1.199141,ok,1698755652399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1898,0213_20231031_123353,imptc_set_05.tar.gz,1698755705920026,004,person,vrus,person,0.779479,15,0.623503,0.124701,ok,1698755706399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1900,0213_20231031_123353,imptc_set_05.tar.gz,1698755643519996,007,person,vrus,person,0.702984,9,0.22428,0.044856,ok,1698755643440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1902,0213_20231031_123353,imptc_set_05.tar.gz,1698755659000000,009,person,vehicles,car,6.267159,7,6.961758,1.392352,ok,1698755659440008,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1903,0213_20231031_123353,imptc_set_05.tar.gz,1698755700800029,010,person,vrus,person,0.968566,15,4.489874,0.897975,ok,1698755700399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1904,0213_20231031_123353,imptc_set_05.tar.gz,1698755638199984,011,person,vehicles,car,10.57933,10,6.955055,1.498926,ok,1698755638399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1906,0214_20231031_123539,imptc_set_05.tar.gz,1698755803640023,000,person,vehicles,car,15.775392,7,0.181353,0.036271,ok,1698755803440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1907,0214_20231031_123539,imptc_set_05.tar.gz,1698755802800029,001,person,vrus,person,3.754199,9,0.007999,0.0016,ok,1698755802399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1908,0214_20231031_123539,imptc_set_05.tar.gz,1698755819119996,002,person,vrus,person,3.471888,8,0.03788,0.007576,ok,1698755819440008,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1909,0214_20231031_123539,imptc_set_05.tar.gz,1698755767359990,003,person,vrus,person,2.000601,9,5.019719,1.003944,ok,1698755767399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 30, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1910,0214_20231031_123539,imptc_set_05.tar.gz,1698755770199984,004,person,vrus,person,12.567741,11,0.019611,0.003922,ok,1698755770399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1911,0214_20231031_123539,imptc_set_05.tar.gz,1698755900440008,005,person,vehicles,car,6.486821,6,7.546475,1.509295,ok,1698755900399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1912,0214_20231031_123539,imptc_set_05.tar.gz,1698755869239993,006,person,vehicles,car,7.815697,15,7.500798,1.50016,ok,1698755869399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1913,0214_20231031_123539,imptc_set_05.tar.gz,1698755870800029,007,person,vrus,person,7.432666,15,7.16089,1.432178,ok,1698755870399999,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 30, ""k5"": 10, ""k6"": 10}"
1914,0214_20231031_123539,imptc_set_05.tar.gz,1698755868920026,008,person,vrus,person,9.641631,15,7.131659,1.426332,ok,1698755869399999,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1915,0214_20231031_123539,imptc_set_05.tar.gz,1698755854039978,010,person,vrus,person,11.816922,11,6.395773,1.279155,ok,1698755854399999,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
