sample_id,src_info,archive,scene_path,target_type,target_id,radius,match_count_for_sample,target_found,target_class_name,target_first_ts,target_last_ts,target_length,target_duration,n_interacting_tracks,n_vru_interactions,n_vehicle_interactions,strongest_other_type,strongest_other_id,strongest_min_dist,strongest_close_frames,status
3071,20210518_121807_0tbv00h_00154/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3072,20210518_121807_0tbv00h_00154/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3073,20210518_121807_0tbv00h_00154/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3074,20210518_121807_0tbv00h_00154/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3075,20210518_121807_0tbv00h_00154/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3076,20210518_121939_0t0v00h_00155/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3077,20210518_121939_0t0v00h_00155/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3078,20210518_122250_0tb000h_00156/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3079,20210518_122250_0tb000h_00156/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3080,20210518_122423_0t0v00h_00157/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3081,20210518_122423_0t0v00h_00157/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3082,20210518_122423_0t0v00h_00157/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3083,20210518_122528_0tbv00h_00158/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3084,20210518_122528_0tbv00h_00158/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3085,20210518_122528_0tbv00h_00158/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3086,20210518_122528_0tbv00h_00158/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3087,20210518_122528_0tbv00h_00158/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3088,20210518_122528_0tbv00h_00158/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3089,20210518_122528_0tbv00h_00158/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3090,20210518_122528_0tbv00h_00158/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3091,20210518_122528_0tbv00h_00158/010,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3092,20210518_122528_0tbv00h_00158/011,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3093,20210518_122528_0tbv00h_00158/013,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3094,20210518_122528_0tbv00h_00158/014,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3095,20210518_122528_0tbv00h_00158/016,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3096,20210518_122528_0tbv00h_00158/017,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3097,20210518_122528_0tbv00h_00158/018,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3098,20210518_140443_0tb000h_00159/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3099,20210518_140443_0tb000h_00159/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3100,20210518_140443_0tb000h_00159/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3101,20210518_140443_0tb000h_00159/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3102,20210518_140443_0tb000h_00159/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3103,20210518_140741_0tb000h_00160/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3104,20210518_140741_0tb000h_00160/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3105,20210518_141038_0tbv000_00161/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3106,20210518_141038_0tbv000_00161/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3107,20210518_141231_0tbv000_00162/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3108,20210518_141711_0tbv000_00165/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3109,20210518_141933_0tbv000_00166/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3110,20210518_141933_0tbv000_00166/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3111,20210518_141933_0tbv000_00166/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3112,20210518_141933_0tbv000_00166/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3113,20210518_142232_0tbv000_00167/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3114,20210518_142232_0tbv000_00167/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3115,20210518_142443_0tbv00h_00168/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3116,20210518_142443_0tbv00h_00168/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3117,20210518_142443_0tbv00h_00168/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3118,20210518_142610_0tbv000_00169/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3119,20210518_142610_0tbv000_00169/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3120,20210518_142812_0tbv000_00170/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3121,20210518_142812_0tbv000_00170/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3122,20210518_143142_0tbv00h_00172/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3123,20210518_143142_0tbv00h_00172/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3124,20210518_145713_0tbv000_00176/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3125,20210518_145713_0tbv000_00176/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3126,20210518_145713_0tbv000_00176/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3127,20210518_150009_0tbv00h_00177/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3128,20210518_150009_0tbv00h_00177/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3129,20210518_150009_0tbv00h_00177/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3130,20210518_150009_0tbv00h_00177/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3131,20210518_150009_0tbv00h_00177/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3132,20210518_150009_0tbv00h_00177/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3133,20210518_150311_0tbv000_00178/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3134,20210518_150311_0tbv000_00178/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3135,20210518_150311_0tbv000_00178/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3136,20210518_150311_0tbv000_00178/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3137,20210518_150610_0tbv000_00179/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3138,20210518_150904_0tbv00h_00180/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3139,20210518_150904_0tbv00h_00180/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3140,20210518_150904_0tbv00h_00180/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3141,20210518_150904_0tbv00h_00180/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3142,20210518_151210_0tbv000_00181/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3143,20210518_151210_0tbv000_00181/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3144,20210518_151210_0tbv000_00181/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3145,20210518_151210_0tbv000_00181/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3146,20210518_151210_0tbv000_00181/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3147,20210518_151210_0tbv000_00181/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3148,20210518_151507_0tbv000_00182/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3149,20210518_151507_0tbv000_00182/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3150,20210518_151507_0tbv000_00182/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3151,20210518_151710_0tbv000_00183/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3152,20210518_151710_0tbv000_00183/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3153,20210518_151710_0tbv000_00183/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3154,20210518_151710_0tbv000_00183/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3155,20210518_151859_0tbv000_00184/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3156,20210518_151859_0tbv000_00184/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3157,20210518_151859_0tbv000_00184/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3158,20210518_151859_0tbv000_00184/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3159,20210518_152301_0tbv000_00185/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3160,20210518_152301_0tbv000_00185/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3161,20210518_152301_0tbv000_00185/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3162,20210518_152301_0tbv000_00185/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3163,20210518_152410_0tbv000_00186/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3164,20210518_152410_0tbv000_00186/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3165,20210518_152410_0tbv000_00186/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3166,20210518_152410_0tbv000_00186/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3167,20210518_152410_0tbv000_00186/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3168,20210518_152410_0tbv000_00186/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3169,20210518_152410_0tbv000_00186/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3170,20210518_152410_0tbv000_00186/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3171,20210518_152410_0tbv000_00186/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3172,20210518_152410_0tbv000_00186/010,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3173,20210518_152410_0tbv000_00186/011,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3174,20210518_152410_0tbv000_00186/012,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3175,20210518_152410_0tbv000_00186/013,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3176,20210518_152859_0tbv000_00187/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3177,20210518_152859_0tbv000_00187/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3178,20210518_153131_0tbv000_00188/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3179,20210518_153131_0tbv000_00188/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3180,20210518_153631_0tbv000_00189/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3181,20210518_153631_0tbv000_00189/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3182,20210518_153631_0tbv000_00189/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3183,20210518_153631_0tbv000_00189/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3184,20210518_153747_0tbv000_00190/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3185,20210518_153747_0tbv000_00190/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3186,20210518_153747_0tbv000_00190/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3187,20210518_153747_0tbv000_00190/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3188,20210518_153747_0tbv000_00190/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3189,20210518_153747_0tbv000_00190/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3190,20210518_153747_0tbv000_00190/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3191,20210518_153747_0tbv000_00190/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3192,20210518_153747_0tbv000_00190/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3193,20210518_153747_0tbv000_00190/009,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3194,20210518_154230_0tbv000_00191/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3195,20210518_154230_0tbv000_00191/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3196,20210518_154339_0tbv000_00192/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3197,20210518_154339_0tbv000_00192/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3198,20210518_154339_0tbv000_00192/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3199,20210518_154339_0tbv000_00192/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3200,20210518_154339_0tbv000_00192/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3201,20210518_154833_0tbv000_00193/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3202,20210518_154833_0tbv000_00193/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3203,20210518_154833_0tbv000_00193/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3204,20210518_154941_0tbv000_00194/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3205,20210518_154941_0tbv000_00194/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3206,20210518_154941_0tbv000_00194/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3207,20210518_154941_0tbv000_00194/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3208,20210518_155432_0tbv000_00195/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3209,20210518_155432_0tbv000_00195/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3210,20210518_155432_0tbv000_00195/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3211,20210518_155542_0tbv000_00196/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3212,20210518_155542_0tbv000_00196/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3213,20210518_155542_0tbv000_00196/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3214,20210518_155542_0tbv000_00196/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3215,20210518_155542_0tbv000_00196/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3216,20210518_155542_0tbv000_00196/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3217,20210518_155542_0tbv000_00196/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3218,20210518_163616_0tb0000_00197/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3219,20210518_163616_0tb0000_00197/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3220,20210518_163616_0tb0000_00197/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3221,20210518_163616_0tb0000_00197/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3222,20210518_163616_0tb0000_00197/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3223,20210518_163616_0tb0000_00197/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3224,20210518_163616_0tb0000_00197/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3225,20210518_163935_0tb0000_00198/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3226,20210518_163935_0tb0000_00198/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3227,20210518_164403_0tb0000_00199/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3228,20210518_164403_0tb0000_00199/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3229,20210518_164403_0tb0000_00199/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3230,20210518_164514_0tbv000_00200/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3231,20210518_164514_0tbv000_00200/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3232,20210518_164514_0tbv000_00200/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3233,20210518_164514_0tbv000_00200/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3234,20210518_164514_0tbv000_00200/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3235,20210518_165004_0tbv000_00201/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3236,20210518_165004_0tbv000_00201/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3237,20210518_165004_0tbv000_00201/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3238,20210518_165004_0tbv000_00201/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3239,20210518_165004_0tbv000_00201/009,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3240,20210518_165113_0tbv000_00202/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3241,20210518_165113_0tbv000_00202/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3242,20210518_165113_0tbv000_00202/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3243,20210518_165113_0tbv000_00202/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3244,20210518_165113_0tbv000_00202/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3245,20210518_165113_0tbv000_00202/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3246,20210518_165113_0tbv000_00202/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3247,20210518_165113_0tbv000_00202/009,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3248,20210518_165113_0tbv000_00202/010,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3249,20210518_165113_0tbv000_00202/011,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3250,20210518_165113_0tbv000_00202/012,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3251,20210518_165113_0tbv000_00202/013,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3252,20210518_165842_0tbv000_00204/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3253,20210518_165842_0tbv000_00204/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3254,20210518_165842_0tbv000_00204/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3255,20210518_165842_0tbv000_00204/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3256,20210518_165842_0tbv000_00204/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3257,20210518_165842_0tbv000_00204/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3258,20210518_165842_0tbv000_00204/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3259,20210518_165842_0tbv000_00204/008,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3260,20210518_165842_0tbv000_00204/009,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3261,20210518_170332_0tbv000_00205/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3262,20210518_170332_0tbv000_00205/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3263,20210518_170332_0tbv000_00205/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3264,20210518_170449_0tbv000_00206/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3265,20210518_170449_0tbv000_00206/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3266,20210518_170449_0tbv000_00206/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3267,20210518_170449_0tbv000_00206/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3268,20210518_170449_0tbv000_00206/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3269,20210518_170449_0tbv000_00206/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3270,20210518_170449_0tbv000_00206/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3271,20210518_170932_0tbv000_00207/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3272,20210518_170932_0tbv000_00207/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3273,20210518_170932_0tbv000_00207/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3274,20210518_170932_0tbv000_00207/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3275,20210518_171046_0tbv000_00208/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3276,20210518_171046_0tbv000_00208/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3277,20210518_171046_0tbv000_00208/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3278,20210518_171530_0tbv000_00209/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3279,20210518_171530_0tbv000_00209/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3280,20210518_171530_0tbv000_00209/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3281,20210518_171530_0tbv000_00209/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3282,20210518_171808_0tbv000_00210/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3283,20210518_171808_0tbv000_00210/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3284,20210518_171808_0tbv000_00210/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3285,20210518_171808_0tbv000_00210/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3286,20210518_172258_0tbv000_00211/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3287,20210518_172258_0tbv000_00211/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3288,20210518_172258_0tbv000_00211/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3289,20210518_172540_0tbv000_00212/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3290,20210518_172540_0tbv000_00212/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3291,20210518_172540_0tbv000_00212/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3292,20210518_172540_0tbv000_00212/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3293,20210518_172540_0tbv000_00212/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3294,20210518_172540_0tbv000_00212/006,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3295,20210518_172540_0tbv000_00212/007,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3296,20210518_172540_0tbv000_00212/009,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3297,20210518_173032_0tbv000_00213/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3298,20210518_173032_0tbv000_00213/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3299,20230322_075530_0tbv000_00300/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3300,20230322_075530_0tbv000_00300/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3301,20230322_075530_0tbv000_00300/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3302,20230322_075530_0tbv000_00300/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3303,20230322_075530_0tbv000_00300/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3304,20230322_075923_0tbv000_00301/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3305,20230322_075923_0tbv000_00301/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3306,20230322_080019_0tbv000_00302/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3307,20230322_080019_0tbv000_00302/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3308,20230322_080019_0tbv000_00302/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3309,20230322_080019_0tbv000_00302/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3310,20230322_080019_0tbv000_00302/004,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3311,20230322_080019_0tbv000_00302/005,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3312,20230322_080451_0tbv000_00303/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3313,20230322_081003_0tbv000_00305/000,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3314,20230322_081003_0tbv000_00305/001,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3315,20230322_081003_0tbv000_00305/002,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
3316,20230322_081003_0tbv000_00305/003,,,,,5.0,0,0,,,,,,0,0,0,,,,,unmatched_sample
